delivery_date,trigger_fraction,shock,seed,total_distance_km,total_lateness_min,nr_distance,otd_num,otd_den,rsi,moved_stops,n_vehicles,n_unchanged,n_harm,runtime_ms,block_fully_unchanged,block_any_harm
INSTANCE_029,0.75,delay20,202,276.9911,3.1033333333334667,269.3807,43,45,0.7916666666666666,4,2,1,0,501.1281967163086,0,0
INSTANCE_029,0.75,delay20,303,276.9911,3.1033333333334667,269.3807,43,45,0.7916666666666666,4,2,1,0,135.8349323272705,0,0
INSTANCE_029,0.75,delay30,101,276.9911,23.103333333333467,269.3807,43,45,0.7916666666666666,4,2,1,0,521.5754508972168,0,0
INSTANCE_029,0.75,delay30,202,276.9911,23.103333333333467,269.3807,43,45,0.7916666666666666,4,2,1,0,542.447566986084,0,0
INSTANCE_029,0.75,delay30,303,276.9911,23.103333333333467,269.3807,43,45,0.7916666666666666,4,2,1,0,143.3854103088379,0,0
INSTANCE_029,0.75,p85,101,276.95719999999994,0.0,269.3807,45,45,0.488095238095238,9,2,0,0,417.50144958496094,0,0
INSTANCE_029,0.75,p85,202,276.95719999999994,0.0,269.3807,45,45,0.5238095238095237,10,2,0,0,525.6891250610352,0,0
INSTANCE_029,0.75,p85,303,276.95719999999994,0.0,269.3807,45,45,0.5595238095238095,8,2,0,0,135.5280876159668,0,0
INSTANCE_029,0.75,p95,101,276.9911,0.0,269.3807,45,45,0.7916666666666666,4,2,1,0,504.9557685852051,0,0
INSTANCE_029,0.75,p95,202,276.9911,0.0,269.3807,45,45,0.7916666666666666,4,2,1,0,500.4394054412842,0,0
INSTANCE_029,0.75,p95,303,276.9911,0.0,269.3807,45,45,0.7916666666666666,4,2,1,0,138.67688179016113,0,0
INSTANCE_031,0.25,delay20,101,175.94059999999996,63.42166666666799,198.47240000000005,25,29,0.6103896103896104,14,1,0,0,7195.6164836883545,0,0
INSTANCE_031,0.25,delay20,202,175.94059999999996,63.42166666666799,198.47240000000005,25,29,0.6103896103896104,14,1,0,0,8669.654369354248,0,0
INSTANCE_031,0.25,delay20,303,175.94059999999996,63.42166666666799,198.47240000000005,25,29,0.6103896103896104,14,1,0,0,2175.8835315704346,0,0
INSTANCE_031,0.25,delay30,101,206.7646,106.41666666666777,198.47240000000005,24,29,0.6277056277056277,18,1,0,0,7225.799560546875,0,0
INSTANCE_031,0.25,delay30,202,206.7646,106.41666666666777,198.47240000000005,24,29,0.6277056277056277,18,1,0,0,8536.572933197021,0,0
INSTANCE_031,0.25,delay30,303,206.7646,106.41666666666777,198.47240000000005,24,29,0.6277056277056277,18,1,0,0,2432.7921867370605,0,0
INSTANCE_031,0.25,p85,101,175.94059999999996,42.5001385000013,198.47240000000005,26,29,0.6103896103896104,14,1,0,0,6582.476854324341,0,0
INSTANCE_031,0.25,p85,202,175.94059999999996,42.5001385000013,198.47240000000005,26,29,0.6103896103896104,14,1,0,0,7656.213521957397,0,0
INSTANCE_031,0.25,p85,303,175.94059999999996,42.5001385000013,198.47240000000005,26,29,0.6103896103896104,14,1,0,0,2344.124794006348,0,0
INSTANCE_031,0.25,p95,101,175.94059999999996,84.98456083333417,198.47240000000005,25,29,0.6103896103896104,14,1,0,0,6580.182790756226,0,0
INSTANCE_031,0.25,p95,202,175.94059999999996,84.98456083333417,198.47240000000005,25,29,0.6103896103896104,14,1,0,0,8255.911827087402,0,0
INSTANCE_031,0.25,p95,303,175.94059999999996,84.98456083333417,198.47240000000005,25,29,0.6103896103896104,14,1,0,0,2126.550436019897,0,0
INSTANCE_031,0.5,delay20,101,198.3571,92.8666666666677,198.47240000000005,24,29,0.7785714285714286,11,1,0,0,2415.677785873413,0,0
INSTANCE_031,0.5,delay20,202,198.3571,92.8666666666677,198.47240000000005,24,29,0.8547619047619048,9,1,0,0,2743.916273117065,0,0
INSTANCE_031,0.5,delay20,303,198.3571,92.8666666666677,198.47240000000005,24,29,0.7785714285714286,11,1,0,0,747.8656768798828,0,0
INSTANCE_031,0.5,delay30,101,209.0973,137.8833333333348,198.47240000000005,24,29,0.4857142857142857,14,1,0,0,2388.1776332855225,0,0
INSTANCE_031,0.5,delay30,202,209.0973,137.8833333333348,198.47240000000005,24,29,0.4857142857142857,14,1,0,0,2892.2719955444336,0,0
INSTANCE_031,0.5,delay30,303,209.0973,137.8833333333348,198.47240000000005,24,29,0.4857142857142857,14,1,0,0,727.4618148803711,0,0
INSTANCE_031,0.5,p85,101,198.3571,41.04093050000165,198.47240000000005,25,29,0.8547619047619048,9,1,0,0,2526.6592502593994,0,0
INSTANCE_031,0.5,p85,202,198.3571,41.04093050000165,198.47240000000005,25,29,0.8547619047619048,9,1,0,0,2862.898826599121,0,0
INSTANCE_031,0.5,p85,303,198.3571,41.04093050000165,198.47240000000005,25,29,0.8547619047619048,9,1,0,0,841.2389755249023,0,0
INSTANCE_031,0.5,p95,101,198.3571,74.81675833333509,198.47240000000005,24,29,0.7785714285714286,11,1,0,0,2371.746778488159,0,0
INSTANCE_031,0.5,p95,202,198.3571,74.81675833333566,198.47240000000005,24,29,0.8547619047619048,9,1,0,0,2665.447235107422,0,0
INSTANCE_031,0.5,p95,303,198.3571,74.81675833333509,198.47240000000005,24,29,0.7785714285714286,11,1,0,0,813.5292530059814,0,0
INSTANCE_031,0.75,delay20,101,198.47240000000005,93.90666666666824,198.47240000000005,24,29,1.0,0,1,1,0,309.4961643218994,1,0
INSTANCE_031,0.75,delay20,202,198.47240000000005,93.90666666666824,198.47240000000005,24,29,1.0,0,1,1,0,339.8275375366211,1,0
INSTANCE_031,0.75,delay20,303,198.47240000000005,93.90666666666824,198.47240000000005,24,29,1.0,0,1,1,0,123.49081039428712,1,0
INSTANCE_031,0.75,delay30,101,198.47240000000005,155.67333333333556,198.47240000000005,22,29,1.0,0,1,1,0,324.429988861084,1,0
INSTANCE_031,0.75,delay30,202,198.47240000000005,155.67333333333556,198.47240000000005,22,29,1.0,0,1,1,0,373.1677532196045,1,0
INSTANCE_031,0.75,delay30,303,198.47240000000005,155.67333333333556,198.47240000000005,22,29,1.0,0,1,1,0,121.13356590270996,1,0
INSTANCE_031,0.75,p85,101,198.47240000000005,18.12774883333418,198.47240000000005,27,29,1.0,0,1,1,0,300.5707263946533,1,0
INSTANCE_031,0.75,p85,202,198.47240000000005,18.12774883333418,198.47240000000005,27,29,1.0,0,1,1,0,352.6840209960937,1,0
INSTANCE_031,0.75,p85,303,198.47240000000005,18.12774883333418,198.47240000000005,27,29,1.0,0,1,1,0,119.51375007629396,1,0
INSTANCE_031,0.75,p95,101,198.47240000000005,20.06647250000105,198.47240000000005,26,29,1.0,0,1,1,0,287.7945899963379,1,0
INSTANCE_031,0.75,p95,202,198.47240000000005,20.06647250000105,198.47240000000005,26,29,1.0,0,1,1,0,398.4131813049317,1,0
INSTANCE_031,0.75,p95,303,198.47240000000005,20.06647250000105,198.47240000000005,26,29,1.0,0,1,1,0,114.72177505493164,1,0
INSTANCE_032,0.25,delay20,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,2567.643880844116,1,0
INSTANCE_032,0.25,delay20,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,3176.361083984375,1,0
INSTANCE_032,0.25,delay20,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,587.0473384857178,1,0
INSTANCE_032,0.25,delay30,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,2603.0569076538086,1,0
INSTANCE_032,0.25,delay30,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,3205.032587051392,1,0
INSTANCE_032,0.25,delay30,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,662.3148918151855,1,0
INSTANCE_032,0.25,p85,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,2695.198774337769,1,0
INSTANCE_032,0.25,p85,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,3248.7027645111084,1,0
INSTANCE_032,0.25,p85,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,677.6955127716064,1,0
INSTANCE_032,0.25,p95,101,194.3976,0.7102574999998978,194.3976,20,21,1.0,0,1,1,0,2778.0137062072754,1,0
INSTANCE_032,0.25,p95,202,194.3976,0.7102574999998978,194.3976,20,21,1.0,0,1,1,0,3317.7618980407715,1,0
INSTANCE_032,0.25,p95,303,194.3976,0.7102574999998978,194.3976,20,21,1.0,0,1,1,0,707.2272300720215,1,0
INSTANCE_032,0.5,delay20,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,812.3569488525391,1,0
INSTANCE_032,0.5,delay20,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,1092.8871631622314,1,0
INSTANCE_032,0.5,delay20,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,215.00444412231445,1,0
INSTANCE_032,0.5,delay30,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,874.6223449707031,1,0
INSTANCE_032,0.5,delay30,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,1040.6038761138916,1,0
INSTANCE_032,0.5,delay30,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,222.4602699279785,1,0
INSTANCE_032,0.5,p85,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,756.321907043457,1,0
INSTANCE_032,0.5,p85,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,977.9293537139891,1,0
INSTANCE_032,0.5,p85,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,220.2544212341309,1,0
INSTANCE_032,0.5,p95,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,768.5286998748779,1,0
INSTANCE_032,0.5,p95,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,1036.5841388702393,1,0
INSTANCE_032,0.5,p95,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,213.9112949371338,1,0
INSTANCE_032,0.75,delay20,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,243.10755729675293,1,0
INSTANCE_032,0.75,delay20,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,271.8842029571533,1,0
INSTANCE_032,0.75,delay20,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,65.5663013458252,1,0
INSTANCE_032,0.75,delay30,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,260.7612609863281,1,0
INSTANCE_032,0.75,delay30,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,285.2175235748291,1,0
INSTANCE_032,0.75,delay30,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,66.60008430480957,1,0
INSTANCE_032,0.75,p85,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,282.96661376953125,1,0
INSTANCE_032,0.75,p85,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,303.1136989593506,1,0
INSTANCE_032,0.75,p85,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,67.21973419189453,1,0
INSTANCE_032,0.75,p95,101,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,262.34936714172363,1,0
INSTANCE_032,0.75,p95,202,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,296.5855598449707,1,0
INSTANCE_032,0.75,p95,303,194.3976,0.0,194.3976,21,21,1.0,0,1,1,0,67.47913360595703,1,0
INSTANCE_033,0.25,delay20,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,2173.1293201446533,1,0
INSTANCE_033,0.25,delay20,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,2674.809217453003,1,0
INSTANCE_033,0.25,delay20,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,596.4381694793701,1,0
INSTANCE_033,0.25,delay30,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,2069.638967514038,1,0
INSTANCE_033,0.25,delay30,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,2694.365262985229,1,0
INSTANCE_033,0.25,delay30,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,583.4915637969971,1,0
INSTANCE_033,0.25,p85,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,2357.788324356079,1,0
INSTANCE_033,0.25,p85,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,2264.280319213867,1,0
INSTANCE_033,0.25,p85,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,505.3763389587402,1,0
INSTANCE_033,0.25,p95,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,2253.446578979492,1,0
INSTANCE_033,0.25,p95,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,2875.598192214966,1,0
INSTANCE_033,0.25,p95,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,654.789924621582,1,0
INSTANCE_033,0.5,delay20,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,572.1797943115234,1,0
INSTANCE_033,0.5,delay20,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,695.9288120269775,1,0
INSTANCE_033,0.5,delay20,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,158.67042541503906,1,0
INSTANCE_033,0.5,delay30,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,582.4666023254395,1,0
INSTANCE_033,0.5,delay30,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,693.07541847229,1,0
INSTANCE_033,0.5,delay30,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,161.76176071166992,1,0
INSTANCE_033,0.5,p85,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,569.0517425537109,1,0
INSTANCE_033,0.5,p85,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,713.4275436401367,1,0
INSTANCE_033,0.5,p85,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,165.14921188354492,1,0
INSTANCE_033,0.5,p95,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,558.0198764801025,1,0
INSTANCE_033,0.5,p95,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,621.9136714935303,1,0
INSTANCE_033,0.5,p95,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,181.2880039215088,1,0
INSTANCE_033,0.75,delay20,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,207.8850269317627,1,0
INSTANCE_033,0.75,delay20,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,264.7130489349365,1,0
INSTANCE_033,0.75,delay20,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,60.359954833984375,1,0
INSTANCE_033,0.75,delay30,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,219.0241813659668,1,0
INSTANCE_033,0.75,delay30,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,260.7765197753906,1,0
INSTANCE_033,0.75,delay30,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,61.4013671875,1,0
INSTANCE_033,0.75,p85,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,218.1422710418701,1,0
INSTANCE_033,0.75,p85,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,233.4990501403809,1,0
INSTANCE_033,0.75,p85,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,65.29116630554199,1,0
INSTANCE_033,0.75,p95,101,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,221.0097312927246,1,0
INSTANCE_033,0.75,p95,202,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,247.02048301696777,1,0
INSTANCE_033,0.75,p95,303,124.08550000000002,0.0,124.08550000000002,22,22,1.0,0,1,1,0,63.60602378845215,1,0
INSTANCE_034,0.25,delay20,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,604.8743724822998,1,0
INSTANCE_034,0.25,delay20,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,735.6548309326172,1,0
INSTANCE_034,0.25,delay20,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,109.04145240783691,1,0
INSTANCE_034,0.25,delay30,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,660.3989601135254,1,0
INSTANCE_034,0.25,delay30,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,721.6362953186035,1,0
INSTANCE_034,0.25,delay30,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,117.88177490234376,1,0
INSTANCE_034,0.25,p85,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,621.4032173156738,1,0
INSTANCE_034,0.25,p85,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,784.6865653991699,1,0
INSTANCE_034,0.25,p85,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,112.29920387268066,1,0
INSTANCE_034,0.25,p95,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,604.4445037841797,1,0
INSTANCE_034,0.25,p95,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,759.6676349639893,1,0
INSTANCE_034,0.25,p95,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,126.79076194763184,1,0
INSTANCE_034,0.5,delay20,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,252.43902206420896,1,0
INSTANCE_034,0.5,delay20,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,317.49725341796875,1,0
INSTANCE_034,0.5,delay20,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,51.92875862121582,1,0
INSTANCE_034,0.5,delay30,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,267.14253425598145,1,0
INSTANCE_034,0.5,delay30,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,294.0034866333008,1,0
INSTANCE_034,0.5,delay30,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,59.15951728820801,1,0
INSTANCE_034,0.5,p85,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,234.3156337738037,1,0
INSTANCE_034,0.5,p85,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,324.07546043396,1,0
INSTANCE_034,0.5,p85,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,52.138328552246094,1,0
INSTANCE_034,0.5,p95,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,239.5114898681641,1,0
INSTANCE_034,0.5,p95,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,313.2147789001465,1,0
INSTANCE_034,0.5,p95,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,59.83853340148926,1,0
INSTANCE_034,0.75,delay20,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,107.98287391662598,1,0
INSTANCE_034,0.75,delay20,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,126.02639198303224,1,0
INSTANCE_034,0.75,delay20,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,25.840044021606445,1,0
INSTANCE_034,0.75,delay30,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,98.14763069152832,1,0
INSTANCE_034,0.75,delay30,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,120.2373504638672,1,0
INSTANCE_034,0.75,delay30,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,26.065826416015625,1,0
INSTANCE_034,0.75,p85,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,102.62036323547365,1,0
INSTANCE_034,0.75,p85,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,132.4923038482666,1,0
INSTANCE_034,0.75,p85,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,30.26962280273437,1,0
INSTANCE_034,0.75,p95,101,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,108.16478729248048,1,0
INSTANCE_034,0.75,p95,202,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,129.87160682678223,1,0
INSTANCE_034,0.75,p95,303,106.2145,0.0,106.2145,14,14,1.0,0,1,1,0,27.020931243896484,1,0
INSTANCE_035,0.25,delay20,101,268.9878,13.368333333332998,281.4062,46,48,0.8035714285714286,17,2,0,0,7812.371492385865,0,0
INSTANCE_035,0.25,delay20,202,268.92900000000003,13.49499999999955,281.4062,46,48,0.799404761904762,17,2,0,0,10185.226678848268,0,0
INSTANCE_035,0.25,delay20,303,268.6944,0.0,281.4062,48,48,0.7196428571428571,20,2,0,0,2384.361982345581,0,0
INSTANCE_035,0.25,delay30,101,269.6648,5.024999999999864,281.4062,47,48,0.7589285714285714,19,2,0,0,8971.410751342773,0,0
INSTANCE_035,0.25,delay30,202,268.9888,5.131666666666661,281.4062,47,48,0.7285714285714285,21,2,0,0,9880.361557006836,0,0
INSTANCE_035,0.25,delay30,303,270.96770000000004,4.624999999999886,281.4062,47,48,0.6351190476190476,25,2,0,0,2350.091934204102,0,0
