delivery_date,trigger_fraction,vid,rep,resampled_multiplier,nr_lateness,liu_lateness
INSTANCE_023,0.5,V2,8,0.9310991020127204,0.0,0.0
INSTANCE_023,0.5,V2,9,1.0155389159454924,0.0,0.0
INSTANCE_023,0.5,V3,0,1.042011075838818,0.0,0.0
INSTANCE_023,0.5,V3,1,1.038104005136531,0.0,0.0
INSTANCE_023,0.5,V3,2,1.040583194032862,0.0,0.0
INSTANCE_023,0.5,V3,3,1.2002083133375885,0.0,0.0
INSTANCE_023,0.5,V3,4,1.0668779414103144,0.0,0.0
INSTANCE_023,0.5,V3,5,1.081713668787783,0.0,0.0
INSTANCE_023,0.5,V3,6,0.9415251036524498,0.0,0.0
INSTANCE_023,0.5,V3,7,0.9422638483906888,0.0,0.0
INSTANCE_023,0.5,V3,8,1.0427388421051456,0.0,0.0
INSTANCE_023,0.5,V3,9,1.0517077858614825,0.0,0.0
INSTANCE_023,0.5,V4,0,0.8676319715473424,0.0,0.0
INSTANCE_023,0.5,V4,1,1.006914675427749,0.0,0.0
INSTANCE_023,0.5,V4,2,1.0160342584089286,0.0,0.0
INSTANCE_023,0.5,V4,3,1.1690890500818183,0.0,0.0
INSTANCE_023,0.5,V4,4,0.9242822870895306,0.0,0.0
INSTANCE_023,0.5,V4,5,1.3900376589859758,12.07349030904254,0.0
INSTANCE_023,0.5,V4,6,1.3431263188835012,7.310425577304954,0.0
INSTANCE_023,0.5,V4,7,1.0866961075046238,0.0,0.0
INSTANCE_023,0.5,V4,8,0.9284579023767574,0.0,0.0
INSTANCE_023,0.5,V4,9,0.928746091878952,0.0,0.0
INSTANCE_023,0.75,V1,0,1.085131765699195,0.0,0.0
INSTANCE_023,0.75,V1,1,1.0961923120914805,0.0,0.0
INSTANCE_023,0.75,V1,2,1.0518190364867388,0.0,0.0
INSTANCE_023,0.75,V1,3,1.039657141720413,0.0,0.0
INSTANCE_023,0.75,V1,4,0.9659105456587898,0.0,0.0
INSTANCE_023,0.75,V1,5,0.8745698193607322,0.0,0.0
INSTANCE_023,0.75,V1,6,1.038104005136531,0.0,0.0
INSTANCE_023,0.75,V1,7,0.8878997164095318,0.0,0.0
INSTANCE_023,0.75,V1,8,0.8894972007448494,0.0,0.0
INSTANCE_023,0.75,V1,9,1.1475629659850743,0.0,0.0
INSTANCE_023,0.75,V2,0,1.0657981054372272,0.048049913944169,0.048049913944169
INSTANCE_023,0.75,V2,1,0.980038896953244,0.0,0.0
INSTANCE_023,0.75,V2,2,1.0355387761279442,0.0,0.0
INSTANCE_023,0.75,V2,3,1.102773106086061,1.370337562147597,0.0
INSTANCE_023,0.75,V2,4,0.9240716550528828,0.0,0.0
INSTANCE_023,0.75,V2,5,1.090776017802234,0.9413016899706008,0.0
INSTANCE_023,0.75,V2,6,1.1648884684697969,3.591686446593826,0.0
INSTANCE_023,0.75,V2,7,1.266827799237727,7.237206813739704,0.0
INSTANCE_023,0.75,V2,8,1.0517077858614825,0.0,0.0
INSTANCE_023,0.75,V2,9,0.9159238562700172,0.0,0.0
INSTANCE_023,0.75,V3,0,0.8799832501545745,0.0,0.0
INSTANCE_023,0.75,V3,1,0.942183973564033,0.0,0.0
INSTANCE_023,0.75,V3,2,1.1312758223395143,0.0,0.0
INSTANCE_023,0.75,V3,3,0.942183973564033,0.0,0.0
INSTANCE_023,0.75,V3,4,1.2798533551847038,0.0,0.0
INSTANCE_023,0.75,V3,5,0.8993205299366595,0.0,0.0
INSTANCE_023,0.75,V3,6,1.004946172365598,0.0,0.0
INSTANCE_023,0.75,V3,7,0.8916507079910542,0.0,0.0
INSTANCE_023,0.75,V3,8,0.928746091878952,0.0,0.0
INSTANCE_023,0.75,V3,9,1.2334711323482457,0.0,0.0
INSTANCE_023,0.75,V4,0,1.023883842600355,0.0,0.0
INSTANCE_023,0.75,V4,1,0.9184176583515375,0.0,0.0
INSTANCE_023,0.75,V4,2,0.9333414246843322,0.0,0.0
INSTANCE_023,0.75,V4,3,0.9211854734188176,0.0,0.0
INSTANCE_023,0.75,V4,4,1.304285912273997,0.0,0.0
INSTANCE_023,0.75,V4,5,0.9946032170381304,0.0,0.0
INSTANCE_023,0.75,V4,6,0.9273225802064884,0.0,0.0
INSTANCE_023,0.75,V4,7,1.0427388421051456,0.0,0.0
INSTANCE_023,0.75,V4,8,1.1712086058859192,0.0,0.0
INSTANCE_023,0.75,V4,9,0.875825315215036,0.0,0.0
INSTANCE_029,0.25,V1,0,1.0668779414103144,0.776573871302844,0.776573871302844
INSTANCE_029,0.25,V1,1,0.877336123156705,0.0,0.0
INSTANCE_029,0.25,V1,2,0.9405684112303276,0.0,0.0
INSTANCE_029,0.25,V1,3,0.986076097550492,0.0,0.0
INSTANCE_029,0.25,V1,4,1.080696239419903,2.1512642182900663,0.0
INSTANCE_029,0.25,V1,5,0.880755796222279,0.0,0.0
INSTANCE_029,0.25,V1,6,1.2788437374224868,21.863637811247145,0.0
INSTANCE_029,0.25,V1,7,1.3951223470865473,36.44545468746492,0.0
INSTANCE_029,0.25,V1,8,1.0281817017159132,0.0,0.0
INSTANCE_029,0.25,V1,9,0.9958628462390396,0.0,0.0
INSTANCE_029,0.25,V2,0,0.9452907471448646,0.0,0.0
INSTANCE_029,0.25,V2,1,0.948800957499302,0.0,0.0
INSTANCE_029,0.25,V2,2,0.9611497769027638,0.0,0.0
INSTANCE_029,0.25,V2,3,1.0227149055229203,0.0,0.0
INSTANCE_029,0.25,V2,4,1.08891748139568,0.0,0.0
INSTANCE_029,0.25,V2,5,1.0554903071202004,0.0,0.0
INSTANCE_029,0.25,V2,6,1.0257450539352442,0.0,0.0
INSTANCE_029,0.25,V2,7,0.8639865854724262,0.0,0.0
INSTANCE_029,0.25,V2,8,0.8603010851078271,0.0,0.0
INSTANCE_029,0.25,V2,9,1.0929159543995806,0.0,0.0
INSTANCE_029,0.5,V1,0,1.388857765375337,26.806180416855,0.0
INSTANCE_029,0.5,V1,1,1.0222535276119855,0.0,0.0
INSTANCE_029,0.5,V1,2,0.897854161550149,0.0,0.0
INSTANCE_029,0.5,V1,3,1.160928784209669,7.649129431515803,0.0
INSTANCE_029,0.5,V1,4,0.9012738346157227,0.0,0.0
INSTANCE_029,0.5,V1,5,1.0669523555514149,0.0,0.0
INSTANCE_029,0.5,V1,6,0.9465547524469162,0.0,0.0
INSTANCE_029,0.5,V1,7,0.8811862347754283,0.0,0.0
INSTANCE_029,0.5,V1,8,0.9465547524469162,0.0,0.0
INSTANCE_029,0.5,V1,9,0.9814461698197354,0.0,0.0
INSTANCE_029,0.5,V2,0,1.2002083133375885,0.0,0.0
INSTANCE_029,0.5,V2,1,1.2455437625633596,3.576240850717795,3.576240850717795
INSTANCE_029,0.5,V2,2,0.9241139826124164,0.0,0.0
INSTANCE_029,0.5,V2,3,0.9248178013348936,0.0,0.0
INSTANCE_029,0.5,V2,4,1.106910609913234,0.0,0.0
INSTANCE_029,0.5,V2,5,1.0722453613941898,0.0,0.0
INSTANCE_029,0.5,V2,6,1.0758685194769508,0.0,0.0
INSTANCE_029,0.5,V2,7,1.3114991452794968,9.354811781754506,9.354811781754506
INSTANCE_029,0.5,V2,8,1.1691862211197477,0.0,0.0
INSTANCE_029,0.5,V2,9,0.8797734030963599,0.0,0.0
INSTANCE_029,0.75,V1,0,0.8789033483894577,0.0,0.0
INSTANCE_029,0.75,V1,1,1.172213459534738,1.9366579924244436,0.0
INSTANCE_029,0.75,V1,2,0.953831281823618,0.0,0.0
INSTANCE_029,0.75,V1,3,1.2935671554928894,7.442475178045811,0.0
INSTANCE_029,0.75,V1,4,1.1028326622332307,0.0,0.0
INSTANCE_029,0.75,V1,5,1.2798533551847038,6.8202800580634175,0.0
INSTANCE_029,0.75,V1,6,0.919153569936755,0.0,0.0
INSTANCE_029,0.75,V1,7,1.177996395225299,2.1990297847052034,0.0
INSTANCE_029,0.75,V1,8,0.979372713542536,0.0,0.0
INSTANCE_029,0.75,V1,9,1.0491025886038914,0.0,0.0
INSTANCE_029,0.75,V2,0,1.0377630079269302,0.0,0.0
INSTANCE_029,0.75,V2,1,1.152758917318771,0.0,0.0
INSTANCE_029,0.75,V2,2,1.0142994574854285,0.0,0.0
INSTANCE_029,0.75,V2,3,0.9865782319571728,0.0,0.0
INSTANCE_029,0.75,V2,4,0.9143314938142896,0.0,0.0
INSTANCE_029,0.75,V2,5,0.974806044763836,0.0,0.0
INSTANCE_029,0.75,V2,6,0.9976911335901408,0.0,0.0
INSTANCE_029,0.75,V2,7,0.8851375383563126,0.0,0.0
INSTANCE_029,0.75,V2,8,0.9865782319571728,0.0,0.0
INSTANCE_029,0.75,V2,9,0.8766225867224798,0.0,0.0
INSTANCE_035,0.25,V1,0,1.0335424935505932,0.0,0.0
INSTANCE_035,0.25,V1,1,0.8935635626668319,0.0,0.0
INSTANCE_035,0.25,V1,2,0.994004893167698,0.0,0.0
INSTANCE_035,0.25,V1,3,1.2002136116675404,0.0,0.0
INSTANCE_035,0.25,V1,4,1.0291748740913935,0.0,0.0
INSTANCE_035,0.25,V1,5,1.3524319042851258,0.0,0.0
INSTANCE_035,0.25,V1,6,0.912852883052783,0.0,0.0
INSTANCE_035,0.25,V1,7,1.023883842600355,0.0,0.0
INSTANCE_035,0.25,V1,8,1.0004212476182772,0.0,0.0
INSTANCE_035,0.25,V1,9,0.8867464758398487,0.0,0.0
INSTANCE_035,0.25,V2,0,1.0093114265817889,0.0,0.0
INSTANCE_035,0.25,V2,1,0.8960630797532062,0.0,0.0
INSTANCE_035,0.25,V2,2,1.0517077858614825,4.312713590844851,0.0
INSTANCE_035,0.25,V2,3,1.2525117019197392,67.83989643559437,7.528116465815174
INSTANCE_035,0.25,V2,4,0.8800185949283246,0.0,0.0
INSTANCE_035,0.25,V2,5,0.9339674447270956,0.0,0.0
INSTANCE_035,0.25,V2,6,1.167094339839882,29.81461792662992,0.0
INSTANCE_035,0.25,V2,7,1.08463797093738,9.32221799551587,3.2392067085086182
INSTANCE_035,0.25,V2,8,1.0980549731756724,11.363279461015736,5.205021153121948
INSTANCE_035,0.25,V2,9,1.1690890500818183,30.61643111000785,0.0
INSTANCE_035,0.5,V1,0,1.5041260688616074,0.0,0.0
INSTANCE_035,0.5,V1,1,1.161587654121252,0.0,0.0
INSTANCE_035,0.5,V1,2,1.1690890500818183,0.0,0.0
INSTANCE_035,0.5,V1,3,0.8742533364880948,0.0,0.0
INSTANCE_035,0.5,V1,4,1.105583711636677,0.0,0.0
INSTANCE_035,0.5,V1,5,1.0569736132014742,0.0,0.0
INSTANCE_035,0.5,V1,6,0.9178288172426968,0.0,0.0
INSTANCE_035,0.5,V1,7,1.148440204521932,0.0,0.0
INSTANCE_035,0.5,V1,8,1.2425746475155326,0.0,0.0
INSTANCE_035,0.5,V1,9,1.0007614819111672,0.0,0.0
INSTANCE_035,0.5,V2,0,0.9495654082242784,0.0,0.0
INSTANCE_035,0.5,V2,1,0.8616377346865536,0.0,0.0
INSTANCE_035,0.5,V2,2,0.9976911335901408,0.0,0.0
INSTANCE_035,0.5,V2,3,1.1448046847804845,9.754941221416855,0.0
INSTANCE_035,0.5,V2,4,0.9302715361817976,0.0,0.0
INSTANCE_035,0.5,V2,5,1.013284346910881,0.0,0.0
INSTANCE_035,0.5,V2,6,0.8622392269969805,0.0,0.0
INSTANCE_035,0.5,V2,7,1.1042449612439666,6.027299829793378,0.0
INSTANCE_035,0.5,V2,8,1.0291748740913935,0.0,0.0
INSTANCE_035,0.5,V2,9,0.9427984361262643,0.0,0.0
INSTANCE_035,0.75,V1,0,0.8687250859411962,0.0,0.0
INSTANCE_035,0.75,V1,1,0.9603552986534024,0.0,0.0
INSTANCE_035,0.75,V1,2,1.085208594166825,0.0,0.0
INSTANCE_035,0.75,V1,3,1.0785362869094035,0.0,0.0
INSTANCE_035,0.75,V1,4,1.069901713115916,0.0,0.0
INSTANCE_035,0.75,V1,5,1.0697925468478195,0.0,0.0
INSTANCE_035,0.75,V1,6,0.8999741176040277,0.0,0.0
INSTANCE_035,0.75,V1,7,0.9774508000271784,0.0,0.0
INSTANCE_035,0.75,V1,8,0.9264605184944188,0.0,0.0
INSTANCE_035,0.75,V1,9,0.9457172938331704,0.0,0.0
INSTANCE_035,0.75,V2,0,0.870328681575902,0.0,0.0
INSTANCE_035,0.75,V2,1,1.0145441979277583,0.0,0.0
INSTANCE_035,0.75,V2,2,1.0697925468478195,0.0,0.0
INSTANCE_035,0.75,V2,3,0.8742533364880948,0.0,0.0
INSTANCE_035,0.75,V2,4,1.0282120305371585,0.0,0.0
INSTANCE_035,0.75,V2,5,1.0426116213116785,0.0,0.0
INSTANCE_035,0.75,V2,6,1.01206038583535,0.0,0.0
INSTANCE_035,0.75,V2,7,0.8766225867224798,0.0,0.0
INSTANCE_035,0.75,V2,8,1.0443700815782662,0.0,0.0
INSTANCE_035,0.75,V2,9,1.0933688029015818,0.0,0.0
INSTANCE_042,0.25,V1,0,0.9141241600590736,0.0,0.0
INSTANCE_042,0.25,V1,1,1.3032943998413409,22.739695273784264,0.0
INSTANCE_042,0.25,V1,2,0.9730064332140586,0.0,0.0
INSTANCE_042,0.25,V1,3,1.0805336175127418,0.0,0.0
INSTANCE_042,0.25,V1,4,1.0933688029015818,0.0,0.0
INSTANCE_042,0.25,V1,5,1.3032943998413409,22.739695273784264,0.0
INSTANCE_042,0.25,V1,6,1.031028278224195,0.0,0.0
INSTANCE_042,0.25,V1,7,0.9096963627216734,0.0,0.0
INSTANCE_042,0.25,V1,8,0.880755796222279,0.0,0.0
INSTANCE_042,0.25,V1,9,0.9677097615563328,0.0,0.0
INSTANCE_042,0.25,V2,0,1.0543663768590927,0.0,0.0
INSTANCE_042,0.25,V2,1,1.018318691956402,0.0,0.0
INSTANCE_042,0.25,V2,2,1.122274703284189,0.0,0.0
INSTANCE_042,0.25,V2,3,1.0093114265817889,0.0,0.0
INSTANCE_042,0.25,V2,4,1.0725153203874618,0.0,0.0
INSTANCE_042,0.25,V2,5,1.0661790585999142,0.0,0.0
INSTANCE_042,0.25,V2,6,1.0938011405543786,0.0,0.0
INSTANCE_042,0.25,V2,7,0.9860500301904004,0.0,0.0
INSTANCE_042,0.25,V2,8,0.8647763355505546,0.0,0.0
INSTANCE_042,0.25,V2,9,0.9332636260046188,0.0,0.0
INSTANCE_042,0.25,V3,0,0.8647763355505546,0.0,0.0
INSTANCE_042,0.25,V3,1,1.14509820157397,0.0,0.0
INSTANCE_042,0.25,V3,2,0.9628279497960548,0.0,0.0
INSTANCE_042,0.25,V3,3,0.9976600818897492,0.0,0.0
INSTANCE_042,0.25,V3,4,1.1350028873595026,0.0,0.0
INSTANCE_042,0.25,V3,5,1.0569736132014742,0.0,0.0
INSTANCE_042,0.25,V3,6,1.0298193229305517,0.0,0.0
INSTANCE_042,0.25,V3,7,0.9955838879647624,0.0,0.0
INSTANCE_042,0.25,V3,8,0.916180219798298,0.0,0.0
INSTANCE_042,0.25,V3,9,1.289559815894179,0.0,0.0
INSTANCE_042,0.25,V4,0,0.9332125938313875,0.0,0.0
INSTANCE_042,0.25,V4,1,0.9616398094187742,0.0,0.0
INSTANCE_042,0.25,V4,2,0.9283368949472788,0.0,0.0
INSTANCE_042,0.25,V4,3,0.9685274049053448,0.0,0.0
INSTANCE_042,0.25,V4,4,0.8750430865662231,0.0,0.0
INSTANCE_042,0.25,V4,5,0.9873198867754548,0.0,0.0
INSTANCE_042,0.25,V4,6,1.160928784209669,2.733889847206456,2.6294062566275898
INSTANCE_042,0.25,V4,7,1.357481584824357,15.788926864034238,15.567204871846116
INSTANCE_042,0.25,V4,8,1.021248362954022,0.0,0.0
INSTANCE_042,0.25,V4,9,0.9829524543843334,0.0,0.0
INSTANCE_042,0.5,V1,0,1.0217346608569735,0.0,0.0
INSTANCE_042,0.5,V1,1,0.8990070562178624,0.0,0.0
INSTANCE_042,0.5,V1,2,0.9919309100108846,0.0,0.0
INSTANCE_042,0.5,V1,3,0.9754845175553202,0.0,0.0
INSTANCE_042,0.5,V1,4,1.0004212476182772,0.0,0.0
INSTANCE_042,0.5,V1,5,1.0536148665338825,0.0,0.0
INSTANCE_042,0.5,V1,6,0.9704608909424204,0.0,0.0
INSTANCE_042,0.5,V1,7,0.934202765686096,0.0,0.0
INSTANCE_042,0.5,V1,8,1.1044253146328182,0.0,0.0
INSTANCE_042,0.5,V1,9,0.9495654082242784,0.0,0.0
INSTANCE_042,0.5,V2,0,1.144054846394554,0.0,0.0
INSTANCE_042,0.5,V2,1,1.1690890500818183,1.7518879801313003,1.7518879801313003
INSTANCE_042,0.5,V2,2,0.9783936238175074,0.0,0.0
INSTANCE_042,0.5,V2,3,1.167094339839882,1.5211398993442344,1.5211398993442344
INSTANCE_042,0.5,V2,4,1.039657141720413,0.0,0.0
INSTANCE_042,0.5,V2,5,1.0264248054620404,0.0,0.0
INSTANCE_042,0.5,V2,6,1.0360572208695804,0.0,0.0
INSTANCE_042,0.5,V2,7,0.907589462482472,0.0,0.0
INSTANCE_042,0.5,V2,8,1.0004212476182772,0.0,0.0
INSTANCE_042,0.5,V2,9,1.0277338873858977,0.0,0.0
INSTANCE_042,0.5,V3,0,0.9505152028932846,0.0,0.0
INSTANCE_042,0.5,V3,1,1.2403154208836862,0.0,0.0
INSTANCE_042,0.5,V3,2,0.9211854734188176,0.0,0.0
INSTANCE_042,0.5,V3,3,0.9779301014755536,0.0,0.0
INSTANCE_042,0.5,V3,4,0.9268717304422636,0.0,0.0
INSTANCE_042,0.5,V3,5,0.916180219798298,0.0,0.0
INSTANCE_042,0.5,V3,6,1.0887542440718676,0.0,0.0
INSTANCE_042,0.5,V3,7,0.8616173352380412,0.0,0.0
INSTANCE_042,0.5,V3,8,0.9829524543843334,0.0,0.0
INSTANCE_042,0.5,V3,9,1.0929359703127333,0.0,0.0
INSTANCE_042,0.5,V4,0,0.9628279497960548,0.0,0.0
INSTANCE_042,0.5,V4,1,0.9123202214256764,0.0,0.0
INSTANCE_042,0.5,V4,2,1.2854101371713365,3.180276501739854,2.970326179335075
INSTANCE_042,0.5,V4,3,1.188205668839501,0.0,0.0
INSTANCE_042,0.5,V4,4,0.8754770151805792,0.0,0.0
INSTANCE_042,0.5,V4,5,0.956705244011982,0.0,0.0
INSTANCE_042,0.5,V4,6,0.9361391135228758,0.0,0.0
INSTANCE_042,0.5,V4,7,1.047497102792718,0.0,0.0
INSTANCE_042,0.5,V4,8,0.901399027263804,0.0,0.0
INSTANCE_042,0.5,V4,9,0.9012738346157227,0.0,0.0
INSTANCE_042,0.75,V1,0,0.8907921204605406,0.0,0.0
INSTANCE_042,0.75,V1,1,1.0517077858614825,0.0,0.0
INSTANCE_042,0.75,V1,2,1.0921384134030634,0.0,0.0
INSTANCE_042,0.75,V1,3,1.026209413070951,0.0,0.0
INSTANCE_042,0.75,V1,4,1.1811335905313414,0.0,0.0
INSTANCE_042,0.75,V1,5,1.0410971100607462,0.0,0.0
INSTANCE_042,0.75,V1,6,1.2635661311511297,0.0,0.0
INSTANCE_042,0.75,V1,7,1.000865027584959,0.0,0.0
INSTANCE_042,0.75,V1,8,0.9376469833370062,0.0,0.0
INSTANCE_042,0.75,V1,9,0.8797734030963599,0.0,0.0
INSTANCE_042,0.75,V2,0,1.073496397718238,0.0,0.0
INSTANCE_042,0.75,V2,1,1.0148402960482492,0.0,0.0
INSTANCE_042,0.75,V2,2,0.8676319715473424,0.0,0.0
INSTANCE_042,0.75,V2,3,1.299274246905029,0.0,0.0
INSTANCE_042,0.75,V2,4,1.0611621284754895,0.0,0.0
INSTANCE_042,0.75,V2,5,1.0496155129586384,0.0,0.0
INSTANCE_042,0.75,V2,6,1.074884193292617,0.0,0.0
INSTANCE_042,0.75,V2,7,1.0459543909654907,0.0,0.0
INSTANCE_042,0.75,V2,8,0.9525106079077382,0.0,0.0
INSTANCE_042,0.75,V2,9,1.0265599296804746,0.0,0.0
INSTANCE_042,0.75,V3,0,1.1311065405886327,0.0,0.0
INSTANCE_042,0.75,V3,1,0.9879991545896802,0.0,0.0
INSTANCE_042,0.75,V3,2,1.0517077858614825,0.0,0.0
INSTANCE_042,0.75,V3,3,1.148440204521932,0.0,0.0
INSTANCE_042,0.75,V3,4,0.8939970884413038,0.0,0.0
INSTANCE_042,0.75,V3,5,1.2048323518170836,0.0,0.0
INSTANCE_042,0.75,V3,6,1.3212002828942648,0.0,0.0
INSTANCE_042,0.75,V3,7,0.9153515464809084,0.0,0.0
INSTANCE_042,0.75,V3,8,1.012908100204927,0.0,0.0
INSTANCE_042,0.75,V3,9,0.907589462482472,0.0,0.0
INSTANCE_042,0.75,V4,0,0.8800868685777993,0.0,0.0
INSTANCE_042,0.75,V4,1,1.0920709533600874,0.0,0.0
INSTANCE_042,0.75,V4,2,0.9374865383394811,0.0,0.0
INSTANCE_042,0.75,V4,3,1.0233666890774118,0.0,0.0
INSTANCE_042,0.75,V4,4,1.057495060469951,0.0,0.0
INSTANCE_042,0.75,V4,5,1.025141992324292,0.0,0.0
INSTANCE_042,0.75,V4,6,1.152758917318771,0.0,0.0
INSTANCE_042,0.75,V4,7,0.932747492274802,0.0,0.0
INSTANCE_042,0.75,V4,8,0.8750430865662231,0.0,0.0
INSTANCE_042,0.75,V4,9,0.9467289146039016,0.0,0.0
INSTANCE_049,0.25,V1,0,0.931757014051816,0.0,0.0
INSTANCE_049,0.25,V1,1,0.9211318449250818,0.0,0.0
INSTANCE_049,0.25,V1,2,1.0572782377833292,8.209503954247225,0.1188490202940784
INSTANCE_049,0.25,V1,3,0.8925702515194052,0.0,0.0
INSTANCE_049,0.25,V1,4,1.039932545501351,6.228515475404038,0.0
INSTANCE_049,0.25,V1,5,1.052485304120219,7.596515109687857,0.7244285272701063
INSTANCE_049,0.25,V1,6,1.2336673023720526,67.654423854284,5.61512442811329
INSTANCE_049,0.25,V1,7,0.9426491646829258,0.0,0.0
INSTANCE_049,0.25,V1,8,0.9778499895358336,0.0,0.0
INSTANCE_049,0.25,V1,9,1.248125601735383,74.67891630846304,7.029917215146952
INSTANCE_049,0.25,V2,0,1.0377630079269302,18.415357571241657,16.137467768842043
INSTANCE_049,0.25,V2,1,0.9776540571133564,11.429695670857768,8.35171481437908
INSTANCE_049,0.25,V2,2,1.0661790585999142,23.226025334506858,8.433185190132008
INSTANCE_049,0.25,V2,3,0.8750430865662231,0.0,0.0
INSTANCE_049,0.25,V2,4,1.1049113734112834,31.785156815381924,26.71177209246798
INSTANCE_049,0.25,V2,5,1.0364647119103343,18.264473935846468,17.267740371226182
INSTANCE_049,0.25,V2,6,0.9452285442867292,7.661310655189709,4.674388455243502
INSTANCE_049,0.25,V2,7,0.895619622406056,1.8959271172906256,0.0
INSTANCE_049,0.25,V2,8,0.8925702515194052,1.5415393974139988,1.5415393974139988
INSTANCE_049,0.25,V2,9,1.3951223470865473,153.46344518015837,92.7688045156384
INSTANCE_049,0.5,V1,0,1.363511215906526,45.74880821039994,0.5721620037971888
INSTANCE_049,0.5,V1,1,1.083964907944071,6.8215000370064445,0.0
INSTANCE_049,0.5,V1,2,0.9310991020127204,0.0,0.0
INSTANCE_049,0.5,V1,3,1.2002136116675404,19.30315419793112,0.0
INSTANCE_049,0.5,V1,4,1.0237060342378992,3.2727545329939858,3.2727545329939858
INSTANCE_049,0.5,V1,5,1.1691862211197477,15.64947211165827,0.0
INSTANCE_049,0.5,V1,6,0.981617781319966,0.7941071715683847,0.0
INSTANCE_049,0.5,V1,7,0.8789033483894577,0.0,0.0
INSTANCE_049,0.5,V1,8,0.8752691297583073,0.0,0.0
INSTANCE_049,0.5,V1,9,1.0661790585999142,5.774061726046739,0.0
INSTANCE_049,0.5,V2,0,1.0079500127579115,14.6651851913399,11.491822567840472
INSTANCE_049,0.5,V2,1,0.9241139826124164,7.931754703487513,6.788933744990231
INSTANCE_049,0.5,V2,2,0.988489618059527,13.102191157148129,1.9223735768947563
INSTANCE_049,0.5,V2,3,1.0677365243569064,19.46703851459904,11.233010350933457
INSTANCE_049,0.5,V2,4,0.932747492274802,8.625169421204873,6.156497724984092
INSTANCE_049,0.5,V2,5,0.9765227659780942,12.14105348747421,5.819696115709576
INSTANCE_049,0.5,V2,6,0.9686780178825674,11.51098946960201,5.240413767175369
INSTANCE_049,0.5,V2,7,0.9320438320700551,8.56865377909378,6.143786409324775
INSTANCE_049,0.5,V2,8,0.8967142705282911,5.73110116126395,3.3577973919326496
INSTANCE_049,0.5,V2,9,0.9405684112303276,9.253319561982948,6.467669450722269
INSTANCE_049,0.75,V1,0,0.959116663272508,0.8515169982249517,0.8515169982249517
INSTANCE_049,0.75,V1,1,0.9410308257675228,0.3980146227876275,0.3980146227876275
INSTANCE_049,0.75,V1,2,1.085131765699195,4.011345691574206,4.011345691574206
INSTANCE_049,0.75,V1,3,1.0325425692032049,2.692671589437282,2.692671589437282
INSTANCE_049,0.75,V1,4,0.9865782319571728,1.5401158329927966,1.5401158329927966
INSTANCE_049,0.75,V1,5,1.2405465364027972,7.908371066966879,7.908371066966879
INSTANCE_049,0.75,V1,6,0.9147226446552368,0.0,0.0
INSTANCE_049,0.75,V1,7,0.9516488441446742,0.6642614335945609,0.6642614335945609
INSTANCE_049,0.75,V1,8,0.8840186588827298,0.0,0.0
INSTANCE_049,0.75,V1,9,0.8885707678625163,0.0,0.0
INSTANCE_049,0.75,V2,0,0.8616377346865536,8.574501601990619,8.337551224951767
INSTANCE_049,0.75,V2,1,1.0835239337129088,17.317927274624026,17.019958192852982
INSTANCE_049,0.75,V2,2,0.9341773555741504,11.43292536306626,11.176026590283412
INSTANCE_049,0.75,V2,3,0.9376469833370062,11.569646045061631,11.311793124644057
INSTANCE_049,0.75,V2,4,0.9775531054198174,13.142146785734894,12.87331968174442
INSTANCE_049,0.75,V2,5,1.069160783951708,16.751947358283815,16.457928142697142
INSTANCE_049,0.75,V2,6,0.9642708498237232,12.618759503970864,12.35358502026918
INSTANCE_049,0.75,V2,7,0.9601441557445912,12.456147123782443,12.456147123782443
INSTANCE_049,0.75,V2,8,1.049949924538092,15.994943443090392,15.706207213842504
INSTANCE_049,0.75,V2,9,1.0332808558291229,15.338098790613344,15.053946555260382
INSTANCE_056,0.25,V1,0,1.0668779414103144,10.142446993008091,0.0
INSTANCE_056,0.25,V1,1,0.877336123156705,0.0,0.0
INSTANCE_056,0.25,V1,2,0.9405684112303276,0.0,0.0
INSTANCE_056,0.25,V1,3,0.986076097550492,0.0,1.9196391659925207
INSTANCE_056,0.25,V1,4,1.080696239419903,13.874187305849093,0.3799548901068874
INSTANCE_056,0.25,V1,5,0.880755796222279,0.0,0.0
INSTANCE_056,0.25,V1,6,1.2788437374224868,105.06915271067328,44.61662962457092
INSTANCE_056,0.25,V1,7,1.3951223470865473,190.44467310944708,76.01538095631099
INSTANCE_056,0.25,V1,8,1.0281817017159132,4.810105163119374,0.0
INSTANCE_056,0.25,V1,9,0.9958628462390396,0.3565668784062836,2.803498382427506
INSTANCE_056,0.25,V2,0,0.9452907471448646,0.6466049161768979,0.6466049161768979
INSTANCE_056,0.25,V2,1,0.948800957499302,1.064191240642117,1.064191240642117
INSTANCE_056,0.25,V2,2,0.9611497769027638,2.5332479596090707,0.0
INSTANCE_056,0.25,V2,3,1.0227149055229203,9.85724087735855,0.0
INSTANCE_056,0.25,V2,4,1.08891748139568,18.36611953734007,1.5696685929052592
INSTANCE_056,0.25,V2,5,1.0554903071202004,13.756311902709626,5.356984736515756
INSTANCE_056,0.25,V2,6,1.0257450539352442,10.217717432982909,4.26407881558373
INSTANCE_056,0.25,V2,7,0.8639865854724262,0.0,0.0
INSTANCE_056,0.25,V2,8,0.8603010851078271,0.0,0.0
INSTANCE_056,0.25,V2,9,1.0929159543995806,19.2840489848453,7.039135387463375
