date,trigger,shock,vid,nr_lat,liu_lat,nr_dist,liu_dist,rsi,moved,changed,evals,runtime_ms,otd_num,otd_den,harm
INSTANCE_038,0.25,p95,V2,143.99104333333207,102.91519999999925,140.1117,141.15859999999998,0.6965811965811965,26,True,401,16604.130029678345,31,35,False
INSTANCE_038,0.25,delay20,V1,37.00166666666689,21.225000000000136,227.0637,225.29990000000004,0.7810457516339869,13,True,401,4839.497327804565,21,23,False
INSTANCE_038,0.25,delay20,V2,69.96666666666704,55.8733333333339,140.1117,142.7216,0.6965811965811965,26,True,401,16178.60221862793,32,35,False
INSTANCE_038,0.25,delay30,V1,57.00166666666689,44.86166666666679,227.0637,225.29990000000004,0.869281045751634,14,True,401,4549.762010574341,20,23,False
INSTANCE_038,0.25,delay30,V2,112.61000000000048,84.06000000000188,140.1117,142.15469999999996,0.6388888888888888,25,True,401,14594.518184661863,31,35,False
INSTANCE_038,0.5,p85,V1,21.635685500000136,21.635685500000136,227.0637,227.0637,1.0,0,False,401,1673.8042831420898,21,23,False
INSTANCE_038,0.5,p85,V2,53.71493800000076,52.74398200000098,140.1117,141.24429999999998,0.7941176470588236,6,True,401,4181.282043457031,32,35,False
INSTANCE_038,0.5,p95,V1,52.646536666666975,52.646536666666975,227.0637,227.0637,1.0,0,False,401,1903.6831855773928,20,23,False
INSTANCE_038,0.5,p95,V2,100.28744666666648,93.39478083333324,140.1117,157.4109,0.3529411764705882,16,True,401,5532.817363739014,33,35,False
INSTANCE_038,0.5,delay20,V1,37.00166666666689,37.00166666666689,227.0637,227.0637,1.0,0,False,401,1920.1414585113523,21,23,False
INSTANCE_038,0.5,delay20,V2,69.96666666666704,69.01333333333366,140.1117,140.24820000000005,0.9019607843137254,4,True,401,4224.992990493774,31,35,False
INSTANCE_038,0.5,delay30,V1,57.00166666666689,57.00166666666689,227.0637,227.0637,1.0,0,False,401,1739.92657661438,21,23,False
INSTANCE_038,0.5,delay30,V2,112.61000000000048,93.72833333333416,140.1117,157.4109,0.3235294117647059,16,True,401,4388.02170753479,32,35,False
INSTANCE_038,0.75,p85,V1,11.357182333333412,11.357182333333412,227.0637,227.0637,1.0,0,False,401,362.3557090759277,22,23,False
INSTANCE_038,0.75,p85,V2,28.57528950000028,28.57528950000028,140.1117,140.1117,1.0,0,False,401,751.0159015655518,33,35,False
INSTANCE_038,0.75,p95,V1,22.334451666666723,22.334451666666723,227.0637,227.0637,1.0,0,False,401,305.1571846008301,22,23,False
