date,trigger,shock,vid,nr_lat,liu_lat,nr_dist,liu_dist,rsi,moved,changed,evals,runtime_ms,otd_num,otd_den,harm
INSTANCE_024,0.25,p95,V2,33.638313333333144,14.01746999999989,163.9959,166.10070000000002,0.7357142857142858,7,True,401,7306.878805160522,26,27,False
INSTANCE_024,0.25,p95,V3,14.24260416666732,0.0,169.69729999999996,194.7562,0.5797619047619047,16,True,401,7781.807422637939,27,27,False
INSTANCE_024,0.25,delay20,V1,9.766666666666538,0.0,185.1761,186.12350000000004,0.9404761904761904,5,True,401,6440.031051635742,27,27,False
INSTANCE_024,0.25,delay20,V2,3.333333333333144,0.0,163.9959,166.10070000000002,0.8404761904761904,5,True,401,7614.178657531738,27,27,False
INSTANCE_024,0.25,delay20,V3,0.0,0.0,169.69729999999996,161.936,0.8607142857142858,4,True,401,6894.449234008789,27,27,False
INSTANCE_024,0.25,delay30,V1,19.766666666666534,0.0,185.1761,186.12350000000004,0.9404761904761904,5,True,401,6400.3331661224365,27,27,False
INSTANCE_024,0.25,delay30,V2,18.576666666666256,7.7349999999999,163.9959,166.10070000000002,0.9452380952380952,3,True,401,8070.962429046631,26,27,False
INSTANCE_024,0.25,delay30,V3,0.0,0.0,169.69729999999996,161.936,0.8607142857142858,4,True,401,7991.177320480347,27,27,False
INSTANCE_024,0.5,p85,V1,1.8813958333331584,0.0,185.1761,186.12350000000004,0.9010989010989012,5,True,401,1615.0498390197754,27,27,False
INSTANCE_024,0.5,p85,V2,0.0,0.0,163.9959,163.9959,1.0,0,False,401,1870.910882949829,27,27,False
INSTANCE_024,0.5,p85,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,1999.1049766540527,27,27,False
INSTANCE_024,0.5,p95,V1,12.574062499999968,0.0,185.1761,186.12350000000004,0.9010989010989012,5,True,401,1815.922498703003,27,27,False
INSTANCE_024,0.5,p95,V2,14.931601666666438,4.66411416666665,163.9959,166.10070000000002,0.7472527472527473,5,True,401,2194.248676300049,26,27,False
INSTANCE_024,0.5,p95,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,2160.8726978302,27,27,False
INSTANCE_024,0.5,delay20,V1,9.766666666666538,0.0,185.1761,186.12350000000004,0.9010989010989012,5,True,401,1787.14919090271,27,27,False
INSTANCE_024,0.5,delay20,V2,3.333333333333144,0.0,163.9959,166.10070000000002,0.912087912087912,3,True,401,2079.17857170105,27,27,False
INSTANCE_024,0.5,delay20,V3,0.0,0.0,169.69729999999996,161.936,0.7747252747252747,4,True,401,1863.602876663208,27,27,False
INSTANCE_024,0.5,delay30,V1,19.766666666666534,0.0,185.1761,186.12350000000004,0.9010989010989012,5,True,401,1776.7229080200195,27,27,False
INSTANCE_024,0.5,delay30,V2,18.576666666666256,7.735000000000014,163.9959,166.10070000000002,0.7857142857142858,6,True,401,1901.796817779541,26,27,False
INSTANCE_024,0.5,delay30,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,2092.5302505493164,27,27,False
INSTANCE_024,0.75,p85,V1,0.0,0.0,185.1761,185.1761,1.0,0,False,401,307.79433250427246,27,27,False
INSTANCE_024,0.75,p85,V2,0.0,0.0,163.9959,163.9959,1.0,0,False,401,345.3652858734131,27,27,False
INSTANCE_024,0.75,p85,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,299.18885231018066,27,27,False
INSTANCE_024,0.75,p95,V1,8.711113333333287,0.0,185.1761,186.1436,0.4642857142857142,5,True,401,338.72294425964355,27,27,False
INSTANCE_024,0.75,p95,V2,0.0,0.0,163.9959,163.9959,1.0,0,False,401,371.8740940093994,27,27,False
INSTANCE_024,0.75,p95,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,307.8761100769043,27,27,False
INSTANCE_024,0.75,delay20,V1,9.766666666666538,0.0,185.1761,186.12350000000004,0.7380952380952381,5,True,401,337.8839492797852,27,27,False
INSTANCE_024,0.75,delay20,V2,3.333333333333144,0.0,163.9959,166.10070000000002,0.7857142857142857,3,True,401,342.2169685363769,27,27,False
INSTANCE_024,0.75,delay20,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,293.776273727417,27,27,False
INSTANCE_024,0.75,delay30,V1,19.766666666666534,0.0,185.1761,186.12350000000004,0.7380952380952381,5,True,401,319.0479278564453,27,27,False
INSTANCE_024,0.75,delay30,V2,18.576666666666256,7.7349999999999,163.9959,166.10070000000002,0.7857142857142857,3,True,401,348.37985038757324,26,27,False
INSTANCE_024,0.75,delay30,V3,0.0,0.0,169.69729999999996,169.69729999999996,1.0,0,False,401,280.64656257629395,27,27,False
INSTANCE_030,0.25,p85,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,1989.3772602081297,19,19,False
INSTANCE_030,0.25,p85,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,757.0009231567383,14,14,False
INSTANCE_030,0.25,p95,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,1686.1398220062256,19,19,False
INSTANCE_030,0.25,p95,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,788.5289192199707,14,14,False
INSTANCE_030,0.25,delay20,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,2031.9197177886963,19,19,False
INSTANCE_030,0.25,delay20,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,748.6729621887207,14,14,False
INSTANCE_030,0.25,delay30,V1,0.724999999999909,0.0,87.58700000000002,88.8142,0.6928571428571428,13,True,401,1769.2770957946775,19,19,False
INSTANCE_030,0.25,delay30,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,715.8489227294922,14,14,False
INSTANCE_030,0.5,p85,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,630.6118965148926,19,19,False
INSTANCE_030,0.5,p85,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,298.3973026275635,14,14,False
INSTANCE_030,0.5,p95,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,592.4644470214844,19,19,False
INSTANCE_030,0.5,p95,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,326.322078704834,14,14,False
INSTANCE_030,0.5,delay20,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,680.732011795044,19,19,False
INSTANCE_030,0.5,delay20,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,290.5280590057373,14,14,False
INSTANCE_030,0.5,delay30,V1,0.724999999999909,0.0,87.58700000000002,88.29220000000002,0.7555555555555555,2,True,401,619.657039642334,19,19,False
INSTANCE_030,0.5,delay30,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,303.61080169677734,14,14,False
INSTANCE_030,0.75,p85,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,150.84457397460938,19,19,False
INSTANCE_030,0.75,p85,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,120.51105499267578,14,14,False
INSTANCE_030,0.75,p95,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,147.50361442565918,19,19,False
